"ITTER107","Territorio","TIPO_DATO29","Variabile","ATECO_2007","Ateco 2007","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","271","fabbricazione di motori, generatori e trasformatori elettrici e di apparecchiature per la distribuzione e il controllo dell'elettricità","2020","2020",420005,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","275","fabbricazione di apparecchi per uso domestico","2020","2020",273051,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","279","fabbricazione di altre apparecchiature elettriche","2020","2020",190931,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","325","fabbricazione di strumenti e forniture mediche e dentistiche","2020","2020",374158,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","329","industrie manifatturiere nca","2020","2020",93606,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","613","telecomunicazioni satellitari","2020","2020",27112,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","721","ricerca e sviluppo sperimentale nel campo delle scienze naturali e dell'ingegneria","2020","2020",176986,,
"IT","Italia","16110","occupati","B","estrazione di minerali da cave e miniere","2020","2020",16801,,
"IT","Italia","16110","occupati","R","attività artistiche, sportive, di intrattenimento e divertimento","2020","2020",173430,,
"IT","Italia","16110","occupati","22","fabbricazione di articoli in gomma e materie plastiche","2020","2020",181872,,
"IT","Italia","16110","occupati","24","metallurgia","2020","2020",113235,,
"IT","Italia","16110","occupati","25","fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature)","2020","2020",562354,,
"IT","Italia","16110","occupati","47","commercio al dettaglio (escluso quello di autoveicoli e di motocicli)","2020","2020",1828563,,
"IT","Italia","16110","occupati","49","trasporto terrestre e trasporto mediante condotte","2020","2020",561289,,
"IT","Italia","16110","occupati","50","trasporto marittimo e per vie d'acqua","2020","2020",43143,,
"IT","Italia","16110","occupati","56","attività dei servizi di ristorazione","2020","2020",1165822,,
"IT","Italia","16110","occupati","91","attività di biblioteche, archivi, musei ed altre attività culturali","2020","2020",11562,,
"IT","Italia","16110","occupati","105","industria lattiero-casearia","2020","2020",45335,,
"IT","Italia","16110","occupati","192","fabbricazione di prodotti derivanti dalla raffinazione del petrolio","2020","2020",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","16110","occupati","204","fabbricazione di saponi e detergenti, di prodotti per la pulizia e la lucidatura, di profumi e cosmetici","2020","2020",30392,,
"IT","Italia","16110","occupati","239","fabbricazione di prodotti abrasivi e di prodotti in minerali non metalliferi nca","2020","2020",9903,,
"IT","Italia","16110","occupati","244","produzione di metalli di base preziosi e altri metalli non ferrosi, trattamento dei combustibili nucleari","2020","2020",19776,,
"IT","Italia","16110","occupati","245","fonderie","2020","2020",22792,,
"IT","Italia","16110","occupati","271","fabbricazione di motori, generatori e trasformatori elettrici e di apparecchiature per la distribuzione e il controllo dell'elettricità","2020","2020",48697,,
"IT","Italia","16110","occupati","275","fabbricazione di apparecchi per uso domestico","2020","2020",27548,,
"IT","Italia","16110","occupati","279","fabbricazione di altre apparecchiature elettriche","2020","2020",35883,,
"IT","Italia","16110","occupati","325","fabbricazione di strumenti e forniture mediche e dentistiche","2020","2020",66305,,
"IT","Italia","16110","occupati","329","industrie manifatturiere nca","2020","2020",20463,,
"IT","Italia","16110","occupati","454","commercio, manutenzione e riparazione di motocicli e relative parti ed accessori","2020","2020",16718,,
"IT","Italia","16110","occupati","613","telecomunicazioni satellitari","2020","2020",1495,,
"IT","Italia","16110","occupati","721","ricerca e sviluppo sperimentale nel campo delle scienze naturali e dell'ingegneria","2020","2020",28241,,
"IT","Italia","16130","lavoratori dipendenti","B","estrazione di minerali da cave e miniere","2020","2020",15283,,
"IT","Italia","16130","lavoratori dipendenti","R","attività artistiche, sportive, di intrattenimento e divertimento","2020","2020",103498,,
"IT","Italia","16130","lavoratori dipendenti","22","fabbricazione di articoli in gomma e materie plastiche","2020","2020",171337,,
"IT","Italia","16130","lavoratori dipendenti","24","metallurgia","2020","2020",109641,,
"IT","Italia","16130","lavoratori dipendenti","25","fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature)","2020","2020",479954,,
"IT","Italia","16130","lavoratori dipendenti","47","commercio al dettaglio (escluso quello di autoveicoli e di motocicli)","2020","2020",1152426,,
"IT","Italia","16130","lavoratori dipendenti","49","trasporto terrestre e trasporto mediante condotte","2020","2020",465221,,
"IT","Italia","16130","lavoratori dipendenti","50","trasporto marittimo e per vie d'acqua","2020","2020",41522,,
"IT","Italia","16130","lavoratori dipendenti","56","attività dei servizi di ristorazione","2020","2020",811129,,
"IT","Italia","16130","lavoratori dipendenti","91","attività di biblioteche, archivi, musei ed altre attività culturali","2020","2020",10821,,
"IT","Italia","16130","lavoratori dipendenti","105","industria lattiero-casearia","2020","2020",41362,,
"IT","Italia","16130","lavoratori dipendenti","192","fabbricazione di prodotti derivanti dalla raffinazione del petrolio","2020","2020",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","16130","lavoratori dipendenti","202","fabbricazione di agrofarmaci e di altri prodotti chimici per l'agricoltura","2020","2020",2149,,
"IT","Italia","16130","lavoratori dipendenti","204","fabbricazione di saponi e detergenti, di prodotti per la pulizia e la lucidatura, di profumi e cosmetici","2020","2020",29122,,
"IT","Italia","16130","lavoratori dipendenti","239","fabbricazione di prodotti abrasivi e di prodotti in minerali non metalliferi nca","2020","2020",9296,,
"IT","Italia","16130","lavoratori dipendenti","244","produzione di metalli di base preziosi e altri metalli non ferrosi, trattamento dei combustibili nucleari","2020","2020",18847,,
"IT","Italia","16130","lavoratori dipendenti","245","fonderie","2020","2020",21666,,
"IT","Italia","16130","lavoratori dipendenti","271","fabbricazione di motori, generatori e trasformatori elettrici e di apparecchiature per la distribuzione e il controllo dell'elettricità","2020","2020",46835,,
"IT","Italia","16130","lavoratori dipendenti","274","fabbricazione di apparecchiature per illuminazione","2020","2020",14132,,
"IT","Italia","16130","lavoratori dipendenti","275","fabbricazione di apparecchi per uso domestico","2020","2020",27107,,
"IT","Italia","16130","lavoratori dipendenti","279","fabbricazione di altre apparecchiature elettriche","2020","2020",31822,,
"IT","Italia","16130","lavoratori dipendenti","325","fabbricazione di strumenti e forniture mediche e dentistiche","2020","2020",47000,,
"IT","Italia","16130","lavoratori dipendenti","329","industrie manifatturiere nca","2020","2020",16651,,
"IT","Italia","16130","lavoratori dipendenti","454","commercio, manutenzione e riparazione di motocicli e relative parti ed accessori","2020","2020",7831,,
"IT","Italia","16130","lavoratori dipendenti","721","ricerca e sviluppo sperimentale nel campo delle scienze naturali e dell'ingegneria","2020","2020",20742,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","B","estrazione di minerali da cave e miniere","2020","2020",23207,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","R","attività artistiche, sportive, di intrattenimento e divertimento","2020","2020",106408,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","22","fabbricazione di articoli in gomma e materie plastiche","2020","2020",273896,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","24","metallurgia","2020","2020",164593,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","25","fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature)","2020","2020",756863,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","47","commercio al dettaglio (escluso quello di autoveicoli e di motocicli)","2020","2020",1475239,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","49","trasporto terrestre e trasporto mediante condotte","2020","2020",702363,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","50","trasporto marittimo e per vie d'acqua","2020","2020",70859,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","56","attività dei servizi di ristorazione","2020","2020",651775,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","91","attività di biblioteche, archivi, musei ed altre attività culturali","2020","2020",12156,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","105","industria lattiero-casearia","2020","2020",67314,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","192","fabbricazione di prodotti derivanti dalla raffinazione del petrolio","2020","2020",,"c","dato oscurato per la tutela del segreto statistico"
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","202","fabbricazione di agrofarmaci e di altri prodotti chimici per l'agricoltura","2020","2020",3755,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","204","fabbricazione di saponi e detergenti, di prodotti per la pulizia e la lucidatura, di profumi e cosmetici","2020","2020",45855,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","239","fabbricazione di prodotti abrasivi e di prodotti in minerali non metalliferi nca","2020","2020",14863,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","244","produzione di metalli di base preziosi e altri metalli non ferrosi, trattamento dei combustibili nucleari","2020","2020",30084,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","245","fonderie","2020","2020",33853,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","271","fabbricazione di motori, generatori e trasformatori elettrici e di apparecchiature per la distribuzione e il controllo dell'elettricità","2020","2020",74903,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","274","fabbricazione di apparecchiature per illuminazione","2020","2020",21053,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","275","fabbricazione di apparecchi per uso domestico","2020","2020",40106,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","279","fabbricazione di altre apparecchiature elettriche","2020","2020",50929,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","325","fabbricazione di strumenti e forniture mediche e dentistiche","2020","2020",66516,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","329","industrie manifatturiere nca","2020","2020",23416,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","454","commercio, manutenzione e riparazione di motocicli e relative parti ed accessori","2020","2020",10350,,
"IT","Italia","16150","ore lavorate dai dipendenti (migliaia)","721","ricerca e sviluppo sperimentale nel campo delle scienze naturali e dell'ingegneria","2020","2020",34443,,
"IT","Italia","11110","imprese","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","2020","2020",1043209,,
"IT","Italia","12110","fatturato (migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","2020","2020",945227626,,
"IT","Italia","12120","valore della produzione (migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","2020","2020",307367166,,
"IT","Italia","12150","valore aggiunto al costo dei fattori (migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","2020","2020",132334740,,
"IT","Italia","12170","margine operativo lordo (migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","2020","2020",61824902,,
"IT","Italia","13110","acquisto di beni e servizi (migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","2020","2020",817786985,,
"IT","Italia","13310","costi del personale (migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","2020","2020",70509855,,
"IT","Italia","13320","salari e stipendi (migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","2020","2020",50985107,,
"IT","Italia","15110","investimenti lordi in beni materiali (migliaia di euro)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","2020","2020",11341997,,
